HubPrices,NodePrices,WindPower
23.19,23.077316588322773,18.21
25.22,25.09728759803564,24.6
24.25,24.13153063238789,10.13
24.37,24.25191636278355,5.56
23.56,23.44037344120091,7.89
23.39,23.277316588322773,15.91
23.67,23.561945353070683,8.08
23.86,23.748859509905408,5.28
24.28,24.167702318718433,10.41
25.11,24.99577366674014,11.94
25.81,25.692687823574865,17.57
25.87,25.753459284366183,27.54
26.4,26.286545127531454,34.17
26.25,26.133845014761842,44.3
25.69,25.578088049114093,16.16
25.15,25.03808804911409,3.69
24.97,24.86117389227936,5.09
26.31,26.196930857927114,3.88
30.78,30.654973215661688,0.5
27.92,27.7911159117051,6.12
28.92,28.788030068539825,3.04
26.99,26.862658833287732,0.58
25.17,25.04420175487037,4.16
25.01,24.900788161883707,7.14
23.64,23.534259735444635,0.35
24.33,24.211916362783548,5.47
22.99,22.88541692663161,0.44
22.62,22.515802657027272,0.0
22.91,22.807345578609908,0.0
24.06,23.957345578609907,12.07
39.42,38.82361067216642,7.89
25.1,24.986159397135797,0.89
25.1,24.984230745157504,13.35
26.78,26.658444789222617,0.12
27.22,27.087644338144166,0.0
28.11,27.97224411260494,0.24
27.9,27.761086921417963,0.0
27.17,27.03378703418758,0.0
26.87,26.734944225374555,0.0
26.9,26.76532995577021,0.0
26.95,26.814944225374553,0.0
27.51,27.38690186763998,0.0
28.13,27.982600852713464,0.0
28.09,27.94221512231781,0.0
27.17,27.020286470339514,10.69
28.19,27.989370058112527,5.47
25.34,25.20610141656153,0.0
24.88,24.743015573396256,0.0
22.81,22.68034445091378,0.0
26.06,25.79765319480709,0.27
22.28,22.159216250013937,4.07
22.38,22.26037344120091,0.19
22.88,22.74995872051812,17.44
23.02,22.892658833287733,11.82
23.84,23.72191636278355,0.49
24.37,24.258088049114093,3.6
25.3,25.157615347857032,1.55
26.47,26.323372313504784,0.54
26.0,25.87420175487037,13.86
25.14,25.006872877352848,11.18
24.01,23.889601980409594,17.44
23.59,23.477702318718432,12.46
23.74,23.61034445091378,19.61
22.93,22.81500220594882,17.44
23.09,22.987731309005564,24.21
26.28,26.129515009548197,30.12
26.67,26.508714558469745,48.37
30.75,30.392377787079322,76.04
29.71,29.42103779750662,184.89
25.14,24.924326572681828,198.6
20.99,20.929004461341076,198.6
19.83,19.735831647314402,198.6
23.32,23.02023734642817,198.6
22.61,22.429813769082454,198.6
20.69,20.58348827465332,198.6
22.11,21.98420175487037,198.32
35.57,35.09550147719465,197.97
23.03,22.944317716018904,160.3
24.37,24.269659960983862,153.96
25.08,24.98698883850138,197.8
25.8,25.71508917681022,196.85
27.67,27.701579756299232,103.65
25.28,25.219390191736736,74.43
31.36,31.280489402349446,51.09
29.0,28.902360073753474,22.68
27.65,27.539630970696727,10.97
26.64,26.523459284366183,2.01
26.61,26.49075917159657,0.4
26.21,26.100788161883706,0.25
26.28,26.16461647555316,0.08
44.63,44.476043435987265,0.35
29.88,29.780431421775177,14.37
30.6,30.48963097069673,68.88
28.59,28.4892742305882,83.75
36.93,36.426185967124574,17.57
26.5,26.3541437742961,37.3
26.38,26.233372313504784,49.36
25.75,25.626516137244323,90.81
25.09,24.986959848214248,99.8
25.99,25.84838680864835,72.83
26.25,26.095657705591606,52.32
26.04,25.953546255227582,76.36
21.99,21.928618730945416,190.85
28.6,28.54556187806728,196.94
24.15,24.092476034902006,155.98
24.18,24.153720196950385,131.81
22.57,22.508618730945418,198.6
21.54,21.483633226088983,198.6
20.28,20.237519520332707,198.6
19.94,19.912948736159066,198.6
20.27,20.23870570180682,198.6
19.75,19.721020084180772,198.6
19.63,19.599477162598134,197.77
23.1,23.07642030972,198.6
24.65,24.62873469209395,198.6
24.53,24.50642030972,198.6
24.37,24.33831997141116,198.6
24.69,24.64674805954139,193.9
23.73,23.68983390270666,144.43
21.94,21.875532887780146,112.18
20.9,20.834375696593167,97.87
22.55,22.486304348571466,142.33
22.54,22.46126086314076,128.31
44.41,43.530870292148386,118.84
21.84,21.70185838220928,127.61
23.55,23.44348827465332,126.56
23.56,23.457731309005563,196.15
26.37,26.34950615288527,194.03
24.67,24.64217727536775,145.48
24.5,24.451733564397824,88.88
22.29,22.241733564397823,94.66
23.65,23.589390191736733,106.22
25.12,25.060547382923712,28.83
24.94,24.850074681666655,18.85
23.68,23.586217377710064,14.88
23.63,23.530817152170837,5.37
23.81,23.712360073753473,6.03
24.13,24.034288725731766,0.59
27.25,27.1492742305882,0.25
27.44,27.319216250013937,9.57
26.9,26.797731309005563,5.0
26.97,26.85847377950975,0.0
23.71,23.612360073753475,0.18
21.93,21.831974343357814,26.8
20.56,20.480489402349445,14.88
41.88,41.05872985149724,155.69
23.45,23.260941969982294,180.49
21.19,21.076545127531457,187.28
23.56,23.391385680952222,198.48
16.41,16.289216250013936,197.4
25.65,25.71590976151288,198.6
32.38,32.5350134829101,198.6
20.71,20.717278741372716,198.6
21.01,21.007249751085585,198.6
14.11,14.243026850357541,198.6
8.09,8.120808295507912,198.6
23.4,23.674204175168725,198.6
22.62,22.582919745871934,194.03
22.61,22.602235255942013,174.43
23.97,23.94063435378511,106.86
22.26,22.262649976624807,79.25
25.83,25.802563005763407,34.91
625.85,626.2287371123923,17.7
33.88,33.77734557860991,7.89
37.23,37.296681222304194,0.47
30.51,30.454790417275962,0.32
30.1,30.037075809362783,0.28
18.44,18.373218505406193,14.25
26.92,26.75987174965672,54.55
24.57,24.438415798935484,134.97
39.63,39.023581681879286,184.76
31.42,31.044248458483352,174.14
24.94,25.24776271959106,190.85
23.56,23.54683503040279,194.3
28.9,29.13447394441585,196.69
32.42,33.192953576755784,192.18
33.57,33.841118332003454,198.6
25.89,26.108273267798175,198.6
25.16,25.091675583823555,198.6
25.21,25.225764810077212,198.6
25.9,25.93119402590357,193.37
23.13,23.113363456841856,156.84
25.28,25.257577500906976,66.66
23.68,23.64099109389364,39.14
25.22,25.16054738292371,40.07
25.65,25.60597659875007,37.3
24.95,24.980808295507913,62.21
24.54,24.48479041727596,41.91
26.57,26.472745804149135,1.92
59.9,58.91672308532046,184.63
37.32,36.86170215381233,188.47
41.26,40.55406323979927,197.61
31.0,30.631577336000873,197.35
37.56,36.91153706875246,196.8
20.88,20.765002205948818,196.42
20.1,25.130259953643897,193.5
23.51,32.00103306349622,172.99
19.3,19.910946810579013,144.43
22.77,22.75683503040279,114.99
25.43,25.39754851061984,99.8
25.65,25.597104799649912,105.58
26.31,26.2544046868803,170.11
23.57,23.531762554684956,170.11
24.02,23.969804912419526,65.91
24.33,24.27517614767162,25.88
23.81,23.74746153975844,8.45
23.96,23.895147157384486,0.61
24.75,24.66123187285363,0.56
24.49,24.41126086314076,0.0
25.07,25.00090412303224,0.0
30.81,30.740904123032237,0.0
27.65,27.555445916918742,0.0
27.13,27.042003333644946,0.11
27.73,27.64933221116247,0.55
27.59,27.5128037847234,10.04
25.32,25.23161760324929,32.7
23.07,23.011704574110688,124.45
23.13,23.14653627086853,183.43
32.16,31.7715193554266,197.61
31.46,31.090034414418238,196.83
26.21,26.071086921417965,189.53
21.82,21.83692200126419,190.06
40.22,39.77250260489078,186.61
25.36,25.339506152885267,153.67
24.93,24.843160524831923,162.32
24.8,24.713160524831924,184.1
21.75,21.778879643529617,192.31
24.97,24.872360073753473,196.76
21.75,21.741849525546357,196.28
19.81,19.752476034902006,198.6
20.98,20.878117039401225,198.6
20.98,20.890074681666654,198.6
19.13,19.10912042248961,198.06
19.46,19.51510931043443,193.11
21.96,22.035167291008694,198.6
21.01,21.01612155018574,198.6
21.31,21.3145786286031,197.71
20.85,20.83413491763318,198.55
19.69,19.659091432202477,197.97
18.71,18.68140581457643,191.91
24.48,24.288627587608342,195.36
19.83,19.80102008418077,197.61
20.93,20.906420309719998,195.62
21.37,21.34256300576341,198.16
21.11,21.079091432202475,196.85
21.06,21.029862892993794,185.16
21.95,21.91407693705891,151.07
24.04,24.01410592734604,122.0
24.7,24.65250502518914,125.85
24.69,24.629004461341076,133.21
26.56,26.495532887780143,109.43
26.52,26.45360423580185,66.41
28.17,28.08933221116247,47.38
29.82,29.72390299533611,24.47
27.84,27.740431421775178,6.77
28.23,28.114230745157503,0.53
29.31,29.20233108346634,0.16
28.29,28.17731658832277,0.0
28.63,28.50690186763998,0.0
27.82,27.70538793634448,0.0
27.77,27.654616475553162,0.28
26.93,26.824259735444635,8.26
26.02,25.892658833287733,24.34
49.36,48.24326036842246,40.43
23.57,23.406785906491447,91.77
29.1,28.712676546613583,142.33
29.31,28.895675418917453,154.25
36.73,36.0190487446557,151.36
24.08,23.840411288150968,187.94
28.68,28.388723415132667,185.02
21.53,21.51606356961147,187.81
27.44,27.462322226803416,176.45
25.07,25.005532887780145,158.0
24.48,24.55246717823908,167.8
24.51,24.46211929479348,170.4
28.61,28.320266336715303,153.09
26.14,26.03734557860991,149.63
26.13,26.026574117818587,145.13
26.04,25.964346706306035,127.96
26.8,26.71161760324929,59.49
26.41,26.28728759803564,52.82
29.94,29.72394084228617,65.42
35.05,34.77955285649825,95.3
125.25,123.44511734256685,72.34
28.04,28.00291974587193,77.0
27.05,26.987075809362782,73.33
27.55,27.47704681907565,56.28
26.4,26.331289853427894,57.02
25.99,25.918589740658284,41.36
26.85,26.76123187285363,72.34
26.91,26.832032323932083,88.56
27.06,26.976246367997195,27.72
27.38,27.281588612962153,21.53
28.25,28.16084614245797,24.34
28.06,27.980875132745105,33.25
126.35,124.71136714309586,36.93
33.67,33.3906810573981,25.11
31.25,31.016582974481516,0.71
29.58,29.372426910990665,0.0
28.59,28.397084666025705,0.0
27.68,27.501742421060747,0.0
27.6,27.408627587608343,0.0
30.7,29.067538829426407,0.16
26.91,26.723256352356252,0.11
26.85,26.70992973023099,0.0
28.1,27.920970960269432,0.0
126.48,124.65891666594918,3.04
31.34,31.24698883850138,18.21
28.86,28.766217377710063,14.25
29.68,29.590460412062313,8.08
27.69,27.589659960983862,2.48
27.14,27.023073553970526,2.2
25.74,25.6242307451575,0.0
25.3,25.187316588322773,0.0
25.14,25.030402431488046,0.0
25.02,24.91233108346634,0.0
25.33,25.22155962267502,0.16
25.91,25.806959848214248,0.0
26.96,26.873931985623244,0.25
36.11,35.83376690056337,0.59
30.43,30.211626459912214,4.81
31.08,30.81803892520275,0.11
30.71,30.48198320002074,0.0
33.28,32.98679476315437,0.0
31.15,30.88418162124616,0.0
29.0,28.80631320523439,0.0
26.32,26.241260863140763,0.0
26.35,26.208386808648353,0.0
27.73,27.552899612247725,0.0
27.21,27.123160524831924,0.01
31.45,31.257084666025705,10.32
27.68,27.601646593536422,21.53
30.5,30.161664306862274,27.54
27.16,27.084346706306036,31.77
26.09,26.009717941558126,31.59
23.76,23.680489402349448,31.77
21.51,21.435118167097354,50.84
22.1,22.032832775010533,118.49
22.05,21.986304348571466,139.87
21.71,21.643218505406193,104.94
21.21,21.15286176529767,101.73
25.19,25.054944225374555,180.78
24.57,24.456159397135796,169.82
25.99,25.90084614245797,155.4
25.45,25.355060186523087,159.73
28.77,28.57207017088214,68.39
26.27,26.208233000549757,56.03
26.25,26.17666108867999,58.75
23.88,23.808589740658284,57.51
23.72,23.656304348571464,44.3
22.02,21.95283277501053,41.54
21.6,21.540547382923712,35.64
21.69,21.625147157384486,36.75
22.53,22.4678472701541,28.27
27.84,27.78054738292371,2.67
27.37,27.294346706306037,0.33
29.14,29.054317716018904,4.91
33.9,33.79888850019254,23.06
27.33,27.224259735444633,66.66
24.43,24.334288725731767,115.69
22.85,22.77704681907565,109.43
23.12,23.059004461341075,87.6
25.44,25.32153063238789,88.56
25.36,25.22957299012246,117.79
26.68,26.513700063326176,99.8
26.07,25.950373441200913,181.64
27.42,27.315031196235953,185.16
67.31,66.64880796569571,198.6
31.3,31.078540616746942,198.42
23.88,23.860277613676587,193.5
30.0,29.973334466554725,145.13
27.01,26.94437569659317,124.8
21.2,21.14479041727596,135.67
19.52,19.47983390270666,162.61
19.61,19.571762554684955,175.3
18.95,18.918319971411158,183.96
18.34,18.306391319432862,193.24
19.18,19.15487738813736,196.15
19.22,19.216478290294262,197.61
14.93,15.35309610789309,198.6
17.49,17.558224143886832,198.6
17.61,17.65006582500373,198.6
19.32,19.320335594250853,198.6
12.43,12.349717941558128,198.6
7.33,6.614805710303454,198.6
24.06,24.075379079681554,197.59
22.19,22.17413491763318,198.6
33.48,32.74937649447709,196.75
20.48,20.44870570180682,173.86
70.09,69.10325151175954,133.21
29.51,29.55006582500373,197.3
29.69,29.602003333644948,198.6
30.26,30.00305342034632,198.6
35.08,34.72777801261855,198.6
32.14,31.749204973052652,197.58
21.07,20.983160524831924,198.6
18.75,18.738763682381084,198.6
22.55,22.51484839785023,198.6
19.4,19.322803784723398,198.6
15.66,15.64992087356806,198.6
16.54,16.543807167811785,198.6
21.44,21.414491657741703,173.57
271.04,272.0328199022814,116.74
29.49,29.46063435378511,41.72
30.77,30.68933221116247,23.96
30.37,30.298975471053943,23.45
25.51,25.423546255227585,24.21
23.72,23.616959848214247,3.41
23.45,23.376661088679988,3.69
28.55,28.31889735685547,90.17
22.62,22.469129279152536,168.09
39.32,38.72901089770564,198.6
32.84,32.444576208304746,198.6
41.37,40.868500349498525,198.6
19.42,19.531040217804982,198.6
26.46,26.750790582182063,198.6
28.32,29.324777544546826,198.6
23.14,23.109477162598136,198.6
20.04,20.039178403063875,198.6
19.69,19.68377817752465,198.6
19.63,19.617992221589766,198.49
19.27,19.247577500906974,148.99
19.78,19.750248623389453,70.36
19.71,19.668676711519684,23.19
20.57,20.517876260441234,17.82
21.22,21.161704574110686,62.45
240.81,240.70155962267503,55.29
23.54,23.47707580936278,57.76
23.53,23.477876260441235,74.43
24.07,24.0144046868803,59.24
24.61,24.540518392636578,19.36
24.11,24.032032323932082,2.85
24.69,24.60161760324929,9.76
21.8,21.721646593536423,7.98
22.34,22.26318951511906,0.13
22.46,22.380103671953787,10.69
22.18,22.11669007896712,2.01
22.24,22.17707580936278,0.33
21.85,21.785918618175806,9.38
26.47,26.406304348571464,11.69
24.97,24.88701782878851,9.76
25.35,25.264317716018905,13.86
25.51,25.408502769796886,0.0
26.22,26.12351726494045,0.0
25.31,25.215445916918743,0.0
25.83,25.720788161883704,0.0
24.21,24.11737456889704,0.0
23.25,23.14888850019254,0.07
23.35,23.24657411781859,0.48
23.59,23.496217377710064,8.08
24.95,24.86894648076681,34.91
25.17,25.095889627888674,90.81
24.25,24.175889627888672,74.11
23.82,23.74318951511906,135.67
33.83,33.449233963339786,114.64
25.26,25.084442533830362,136.37
20.81,20.722774794436265,165.78
20.59,20.517818279866965,142.68
20.09,20.02707580936278,128.31
20.18,20.12093311331937,135.32
23.43,23.267943097678426,123.4
29.6,29.302937459197786,75.08
21.08,21.034047946771775,119.55
