HubPrices,NodePrices,WindPower
23.19,35.203698630136984,18.21
25.22,37.57369863013699,24.6
24.25,36.72369863013699,10.13
24.37,36.81369863013698,5.56
23.56,36.163698630136984,7.89
23.39,35.75369863013699,15.91
23.67,35.79369863013699,8.08
23.86,36.013698630136986,5.28
24.28,36.46369863013699,10.41
25.11,37.203698630136984,11.94
25.81,37.89369863013698,17.57
25.87,37.93369863013699,27.54
26.4,38.42369863013698,34.17
26.25,38.21369863013699,44.3
25.69,37.46369863013699,16.16
25.15,37.03369863013698,3.69
24.97,36.89369863013698,5.09
26.31,38.15369863013699,3.88
30.78,42.40369863013699,0.5
27.92,39.843698630136984,6.12
28.92,40.74369863013699,3.04
26.99,38.913698630136984,0.58
25.17,37.21369863013699,4.16
25.01,36.86369863013699,7.14
23.64,35.52369863013699,0.35
24.33,34.35369863013699,5.47
22.99,34.943698630136986,0.44
22.62,34.61369863013699,0.0
22.91,34.88369863013699,0.0
24.06,35.88369863013699,12.07
39.42,-6.6063013698630115,7.89
25.1,36.90369863013699,0.89
25.1,37.06369863013698,13.35
26.78,38.663698630136984,0.12
27.22,39.163698630136984,0.0
28.11,40.10369863013699,0.24
27.9,39.943698630136986,0.0
27.17,39.263698630136986,0.0
26.87,38.943698630136986,0.0
26.9,38.96369863013699,0.0
26.95,38.99369863013699,0.0
27.51,39.53369863013698,0.0
28.13,40.663698630136984,0.0
28.09,40.78369863013698,0.0
27.17,39.64369863013698,10.69
28.19,42.36369863013699,5.47
25.34,37.763698630136986,0.0
24.88,37.31369863013698,0.0
22.81,35.29369863013699,0.0
26.06,42.343698630136984,0.27
22.28,34.74369863013699,4.07
22.38,34.85369863013699,0.19
22.88,34.913698630136984,17.44
23.02,35.46369863013699,11.82
23.84,36.083698630136986,0.49
24.37,36.39369863013698,3.6
25.3,37.96369863013699,1.55
26.47,39.123698630136985,0.54
26.0,37.983698630136985,13.86
25.14,37.193698630136986,11.18
24.01,36.11369863013699,17.44
23.59,35.49369863013699,12.46
23.74,36.14369863013698,19.61
22.93,35.233698630136985,17.44
23.09,34.85369863013699,24.21
26.28,29.053698630136985,30.12
26.67,25.683698630136988,48.37
30.75,-1.8063013698630144,76.04
29.71,6.953698630136984,184.89
25.14,9.363698630136987,198.6
20.99,26.513698630136986,198.6
19.83,16.903698630136986,198.6
23.32,-9.836301369863016,198.6
22.61,2.9836986301369848,198.6
20.69,18.893698630136985,198.6
22.11,12.603698630136986,198.32
35.57,-27.626301369863015,197.97
23.03,21.923698630136986,160.3
24.37,21.983698630136985,153.96
25.08,25.293698630136987,197.8
